teks,label,panjang_teks,is_noise,is_outlier,teks_normal,teks_stopword,teks_tokenisasi,rasio_panjang_teks,rasio_pos_tagging,rasio_stopword
"Indonesia terletak di antara Benua Asia dan Benua Australia, serta Samudra Hindia dan Samudra Pasifik. Secara astronomis, Indonesia berada di antara 6Â° LU â€“ 11Â° LS dan 95Â° BT â€“ 141Â° BT.",0,109,False,False,indonesia terletak di antara benua asia dan benua australia serta samudra hindia dan samudra pasifik secara astronomis indonesia berada di antara lu ls dan bt bt,indonesia terletak benua asia benua australia samudra hindia samudra pasifik astronomis indonesia lu ls bt bt,"['indonesia', 'terletak', 'benua', 'asia', 'benua', 'australia', 'samudra', 'hindia', 'samudra', 'pasifik', 'astronomis', 'indonesia', 'lu', 'ls', 'bt', 'bt']",0,0.38326595279720277,0.4134587554269175
"1.Batik Tulis Khas Padang Lawas Utara
Batik ini memiliki motif unik, seperti Candi Portibi dan Horas Batak Paluta. Bahan bakunya adalah kain mori dan malam (lilin batik). 

2. Tenun Sidingkat
Kerajinan tenun ini berasal dari Desa Sidingkat, Kecamatan Padang Bolak. Produk yang dihasilkan meliputi kain tenun dengan motif khas, tas, dan dompet. Bahan bakunya adalah benang katun yang ditenun secara tradisional. 

3. Kerajinan Tangan dari Bahan Kain dan Kertas
Di Desa Mandasip Tahalak Godang, masyarakat membuat kerajinan seperti masker, bunga kertas, tas anyaman, dan ikat rambut. Bahan bakunya adalah kain dan kertas yang diolah menjadi produk unik dan cantik. 

4. Anyaman Topi dan Tempat Tisu
Masyarakat Desa Mandasip juga memproduksi anyaman topi dan tempat tisu dengan model yang cantik dan unik. Bahan bakunya adalah serat alami yang dianyam secara tradisional. 

",0,639,False,False,batik tulis khas padang lawas utara batik ini memiliki motif unik seperti candi portibi dan horas batak paluta bahan bakunya adalah kain mori dan malam lilin batik tenun sidingkat kerajinan tenun ini berasal dari desa sidingkat kecamatan padang bolak produk yang dihasilkan meliputi kain tenun dengan motif khas tas dan dompet bahan bakunya adalah benang katun yang ditenun secara tradisional kerajinan tangan dari bahan kain dan kertas di desa mandasip tahalak godang masyarakat membuat kerajinan seperti masker bunga kertas tas anyaman dan ikat rambut bahan bakunya adalah kain dan kertas yang diolah menjadi produk unik dan cantik anyaman topi dan tempat tisu masyarakat desa mandasip juga memproduksi anyaman topi dan tempat tisu dengan model yang cantik dan unik bahan bakunya adalah serat alami yang dianyam secara tradisional,batik tulis khas padang lawas utara batik memiliki motif unik candi portibi horas batak paluta bahan bakunya kain mori malam lilin batik tenun sidingkat kerajinan tenun berasal desa sidingkat kecamatan padang bolak produk dihasilkan meliputi kain tenun motif khas tas dompet bahan bakunya benang katun ditenun tradisional kerajinan tangan bahan kain kertas desa mandasip tahalak godang masyarakat kerajinan masker bunga kertas tas anyaman ikat rambut bahan bakunya kain kertas diolah produk unik cantik anyaman topi tisu masyarakat desa mandasip memproduksi anyaman topi tisu model cantik unik bahan bakunya serat alami dianyam tradisional,"['batik', 'tulis', 'khas', 'padang', 'lawas', 'utara', 'batik', 'memiliki', 'motif', 'unik', 'candi', 'portibi', 'horas', 'batak', 'paluta', 'bahan', 'bakunya', 'kain', 'mori', 'malam', 'lilin', 'batik', 'tenun', 'sidingkat', 'kerajinan', 'tenun', 'berasal', 'desa', 'sidingkat', 'kecamatan', 'padang', 'bolak', 'produk', 'dihasilkan', 'meliputi', 'kain', 'tenun', 'motif', 'khas', 'tas', 'dompet', 'bahan', 'bakunya', 'benang', 'katun', 'ditenun', 'tradisional', 'kerajinan', 'tangan', 'bahan', 'kain', 'kertas', 'desa', 'mandasip', 'tahalak', 'godang', 'masyarakat', 'kerajinan', 'masker', 'bunga', 'kertas', 'tas', 'anyaman', 'ikat', 'rambut', 'bahan', 'bakunya', 'kain', 'kertas', 'diolah', 'produk', 'unik', 'cantik', 'anyaman', 'topi', 'tisu', 'masyarakat', 'desa', 'mandasip', 'memproduksi', 'anyaman', 'topi', 'tisu', 'model', 'cantik', 'unik', 'bahan', 'bakunya', 'serat', 'alami', 'dianyam', 'tradisional']",1,0.5854724202079972,0.5398387430225347
"Kecerdasan adalah kemampuan seseorang untuk memahami, berpikir logis, menyelesaikan masalah, beradaptasi dengan lingkungan, dan belajar dari pengalaman. Kecerdasan bisa berm

",0,116,False,False,kecerdasan adalah kemampuan seseorang untuk memahami berpikir logis menyelesaikan masalah beradaptasi dengan lingkungan dan belajar dari pengalaman kecerdasan bisa berm,kecerdasan kemampuan memahami berpikir logis menyelesaikan beradaptasi lingkungan belajar pengalaman kecerdasan berm,"['kecerdasan', 'kemampuan', 'memahami', 'berpikir', 'logis', 'menyelesaikan', 'beradaptasi', 'lingkungan', 'belajar', 'pengalaman', 'kecerdasan', 'berm']",0,0.600305944055944,0.3295947901591896
terharu dan senang,0,14,False,False,terharu dan senang,terharu senang,"['terharu', 'senang']",0,0.3937208624708624,0.91027496382055
waktu kakak nikah,0,11,False,False,waktu kakak nikah,kakak nikah,"['kakak', 'nikah']",0,0.9134615384615384,0.0839363241678726
ketinggalan waktu pergi ke kamar mandi di sebuah masjid,0,36,False,False,ketinggalan waktu pergi ke kamar mandi di sebuah masjid,ketinggalan pergi kamar mandi masjid,"['ketinggalan', 'pergi', 'kamar', 'mandi', 'masjid']",0,0.6792443667443667,0.15629522431259044
perasaan puas dan senang terhadap diri sendiri dan kehidupan.,0,30,False,False,perasaan puas dan senang terhadap diri sendiri dan kehidupan,perasaan puas senang kehidupan,"['perasaan', 'puas', 'senang', 'kehidupan']",0,0.48188374125874117,0.424602026049204
"saya bulan lalu tepat berumur di 17 tahun, hobi saya selama ini adalah menari, saya berita cita sebagai designer, saya anak terakhir dari 6 bersaudara ",0,56,False,False,saya bulan lalu tepat berumur di tahun hobi saya selama ini adalah menari saya berita cita sebagai designer saya anak terakhir dari bersaudara,berumur hobi menari berita cita designer anak bersaudara,"['berumur', 'hobi', 'menari', 'berita', 'cita', 'designer', 'anak', 'bersaudara']",0,0.5638502122877123,0.21070911722141825
"Manusia adalah makhluk hidup yang berakal, berbudi, nalar, dan moral",0,49,False,False,manusia adalah makhluk hidup yang berakal berbudi nalar dan moral,manusia makhluk hidup berakal berbudi nalar moral,"['manusia', 'makhluk', 'hidup', 'berakal', 'berbudi', 'nalar', 'moral']",0,0.6844405594405594,0.7293777134587555
"pembacaan teks proklamasi, dimana di hari tersebut Indonesia dinyatakan merdeka",0,61,False,False,pembacaan teks proklamasi dimana di hari tersebut indonesia dinyatakan merdeka,pembacaan teks proklamasi dimana indonesia dinyatakan merdeka,"['pembacaan', 'teks', 'proklamasi', 'dimana', 'indonesia', 'dinyatakan', 'merdeka']",0,0.590134297520661,0.170767004341534
"Kata benda, kata kerja, dan kata sifat dapat dibedakanÂ berdasarkan fungsinya dalam kalimat.Â  
kata benda : mobil 
kata sifat : indah
kata kerja : makan ",0,93,False,False,kata benda kata kerja dan kata sifat dapat dibedakan berdasarkan fungsinya dalam kalimat kata benda mobil kata sifat indah kata kerja makan,benda kerja sifat dibedakan berdasarkan fungsinya kalimat benda mobil sifat indah kerja makan,"['benda', 'kerja', 'sifat', 'dibedakan', 'berdasarkan', 'fungsinya', 'kalimat', 'benda', 'mobil', 'sifat', 'indah', 'kerja', 'makan']",0,0.7928321678321679,0.20758964463740148
batu,0,4,False,False,batu,batu,['batu'],0,0.9134615384615384,0.0
Perbedaan antara larutan asam dan basa adalahÂ kandungan ion hidrogen (H+) dan ion hidroksida (OH-).,0,70,False,False,perbedaan antara larutan asam dan basa adalah kandungan ion hidrogen h dan ion hidroksida oh,perbedaan larutan asam basa kandungan ion hidrogen h ion hidroksida oh,"['perbedaan', 'larutan', 'asam', 'basa', 'kandungan', 'ion', 'hidrogen', 'h', 'ion', 'hidroksida', 'oh']",0,0.6753277972027971,0.6507477086348288
"Virus dan bakteri adalah mikroorganisme yang berbeda dalam hal ukuran, struktur, cara berkembang biak, dan pengobatan.Â ",0,79,False,False,virus dan bakteri adalah mikroorganisme yang berbeda dalam hal ukuran struktur cara berkembang biak dan pengobatan,virus bakteri mikroorganisme berbeda ukuran struktur berkembang biak pengobatan,"['virus', 'bakteri', 'mikroorganisme', 'berbeda', 'ukuran', 'struktur', 'berkembang', 'biak', 'pengobatan']",0,0.7240884115884116,0.524085176762456
"Empati adalah kemampuan memahami dan merasakan perasaan orang lain, sedangkan simpati adalah perasaan kasihan terhadap orang lain.Â 

Contoh empati adalah ikut serta membantu korban bencana secara langsung, misalnya dengan memberikan bantuan dana.Â 

Contoh simpati adalah merasa kasihan dan mengatakan, â€œAku turut prihatin dengan apa yang kamu alamiâ€.Â ",0,179,False,False,empati adalah kemampuan memahami dan merasakan perasaan orang lain sedangkan simpati adalah perasaan kasihan terhadap orang lain contoh empati adalah ikut serta membantu korban bencana secara langsung misalnya dengan memberikan bantuan dana contoh simpati adalah merasa kasihan dan mengatakan aku turut prihatin dengan apa yang kamu alami,empati kemampuan memahami merasakan perasaan orang simpati perasaan kasihan orang contoh empati membantu korban bencana langsung bantuan dana contoh simpati kasihan prihatin alami,"['empati', 'kemampuan', 'memahami', 'merasakan', 'perasaan', 'orang', 'simpati', 'perasaan', 'kasihan', 'orang', 'contoh', 'empati', 'membantu', 'korban', 'bencana', 'langsung', 'bantuan', 'dana', 'contoh', 'simpati', 'kasihan', 'prihatin', 'alami']",1,0.6223546190651453,0.27062228654124465
"Wilayah Indonesia terletak diÂ Asia Tenggara, di antara Benua Asia dan Australia, serta di antara Samudra Hindia dan Samudra Pasifik.Â Indonesia juga dilintasi garis khatulistiwa.Â 

",0,131,False,False,wilayah indonesia terletak di asia tenggara di antara benua asia dan australia serta di antara samudra hindia dan samudra pasifik indonesia juga dilintasi garis khatulistiwa,wilayah indonesia terletak asia tenggara benua asia australia samudra hindia samudra pasifik indonesia dilintasi garis khatulistiwa,"['wilayah', 'indonesia', 'terletak', 'asia', 'tenggara', 'benua', 'asia', 'australia', 'samudra', 'hindia', 'samudra', 'pasifik', 'indonesia', 'dilintasi', 'garis', 'khatulistiwa']",0,0.48790322580645157,0.4010492040520984
tikar khas pandan dari daun pandan,0,29,False,False,tikar khas pandan dari daun pandan,tikar khas pandan daun pandan,"['tikar', 'khas', 'pandan', 'daun', 'pandan']",0,0.725342365967366,0.3342981186685962
"Kecerdasan adalahÂ kemampuan seseorang untuk mengatasi masalah, menyesuaikan diri, belajar, dan mengkritik diri sendiri.",0,62,False,False,kecerdasan adalah kemampuan seseorang untuk mengatasi masalah menyesuaikan diri belajar dan mengkritik diri sendiri,kecerdasan kemampuan mengatasi menyesuaikan belajar mengkritik,"['kecerdasan', 'kemampuan', 'mengatasi', 'menyesuaikan', 'belajar', 'mengkritik']",0,0.5712169774669774,0.24767417820963408
Sangat-sangat bahagia,0,20,False,False,sangatsangat bahagia,sangatsangat bahagia,"['sangatsangat', 'bahagia']",0,0.2574300699300699,0.0
Saat mendapat prestasi,0,8,False,False,saat mendapat prestasi,prestasi,['prestasi'],0,0.5563811188811189,0.0817655571635311
Saya tidak pernah mengalami atau mendengar nya,0,23,False,False,saya tidak pernah mengalami atau mendengar nya,mengalami mendengar nya,"['mengalami', 'mendengar', 'nya']",0,0.3525849150849151,0.2934153400868307
Bahagia adalah salah satu yg diinginkan oleh setiap orang karena ketika kita bahagia hati merasa damai dan tentram,0,49,False,False,bahagia adalah salah satu yg diinginkan oleh setiap orang karena ketika kita bahagia hati merasa damai dan tentram,bahagia salah yg orang bahagia hati damai tentram,"['bahagia', 'salah', 'yg', 'orang', 'bahagia', 'hati', 'damai', 'tentram']",0,0.35840374902874905,0.224602026049204
Saya orang nya tidak suka basa basi atau drama ,0,30,False,False,saya orang nya tidak suka basa basi atau drama,orang nya suka basa basi drama,"['orang', 'nya', 'suka', 'basa', 'basi', 'drama']",0,0.519036519036519,0.36903039073806077
"Manusia adalah makhluk hidup yang termasuk dalam kingdom Animalia, filum Chordata, dan kelas Mammalia. Manusia juga dikenal sebagai Homo sapiens, yang merupakan spesies yang paling cerdas dan memiliki kemampuan berpikir, berbicara, dan berinteraksi dengan lingkungan sekitar",0,174,False,False,manusia adalah makhluk hidup yang termasuk dalam kingdom animalia filum chordata dan kelas mammalia manusia juga dikenal sebagai homo sapiens yang merupakan spesies yang paling cerdas dan memiliki kemampuan berpikir berbicara dan berinteraksi dengan lingkungan sekitar,manusia makhluk hidup kingdom animalia filum chordata kelas mammalia manusia dikenal homo sapiens spesies cerdas memiliki kemampuan berpikir berbicara berinteraksi lingkungan,"['manusia', 'makhluk', 'hidup', 'kingdom', 'animalia', 'filum', 'chordata', 'kelas', 'mammalia', 'manusia', 'dikenal', 'homo', 'sapiens', 'spesies', 'cerdas', 'memiliki', 'kemampuan', 'berpikir', 'berbicara', 'berinteraksi', 'lingkungan']",1,0.5351627539127539,0.4891461649782923
"Peristiwa yg terjadi adalah proklamasi kemerdekaan Indonesia.
Peristiwa yg terkait dgn proklamasi kemerdekaan Indonesia adalah penculik Soekarno Hatta pada tanggal 16 Agustus 1945",0,143,False,False,peristiwa yg terjadi adalah proklamasi kemerdekaan indonesia peristiwa yg terkait dgn proklamasi kemerdekaan indonesia adalah penculik soekarno hatta pada tanggal agustus,peristiwa yg proklamasi kemerdekaan indonesia peristiwa yg terkait dgn proklamasi kemerdekaan indonesia penculik soekarno hatta tanggal agustus,"['peristiwa', 'yg', 'proklamasi', 'kemerdekaan', 'indonesia', 'peristiwa', 'yg', 'terkait', 'dgn', 'proklamasi', 'kemerdekaan', 'indonesia', 'penculik', 'soekarno', 'hatta', 'tanggal', 'agustus']",0,0.5280266608391607,0.18632416787264836
"Berikut adalah cara membedakan antara kata benda, kata kerja, dan kata sifat:

Kata Benda
Kata benda adalah kata yang mengacu pada orang, tempat, benda, atau konsep. Contoh:

- ""Buku"" (kata benda yang mengacu pada benda)

Kata Kerja
Kata kerja adalah kata yang menggambarkan aksi, kegiatan, atau keadaan. Contoh:


- ""Belajar"" (kata kerja yang menggambarkan kegiatan)

Kata Sifat
Kata sifat adalah kata yang menggambarkan sifat, keadaan, atau ciri-ciri dari kata benda. Contoh:

- ""Baik"" (kata sifat yang menggambarkan sifat)",0,263,False,False,berikut adalah cara membedakan antara kata benda kata kerja dan kata sifat kata benda kata benda adalah kata yang mengacu pada orang tempat benda atau konsep contoh buku kata benda yang mengacu pada benda kata kerja kata kerja adalah kata yang menggambarkan aksi kegiatan atau keadaan contoh belajar kata kerja yang menggambarkan kegiatan kata sifat kata sifat adalah kata yang menggambarkan sifat keadaan atau ciriciri dari kata benda contoh baik kata sifat yang menggambarkan sifat,membedakan benda kerja sifat benda benda mengacu orang benda konsep contoh buku benda mengacu benda kerja kerja menggambarkan aksi kegiatan contoh belajar kerja menggambarkan kegiatan sifat sifat menggambarkan sifat ciriciri benda contoh sifat menggambarkan sifat,"['membedakan', 'benda', 'kerja', 'sifat', 'benda', 'benda', 'mengacu', 'orang', 'benda', 'konsep', 'contoh', 'buku', 'benda', 'mengacu', 'benda', 'kerja', 'kerja', 'menggambarkan', 'aksi', 'kegiatan', 'contoh', 'belajar', 'kerja', 'menggambarkan', 'kegiatan', 'sifat', 'sifat', 'menggambarkan', 'sifat', 'ciriciri', 'benda', 'contoh', 'sifat', 'menggambarkan', 'sifat']",1,0.7273263293310462,0.2944645441389291
"Dalam ruangan hampa udara, tidak ada udara yang dapat menyebabkan gesekan atau perlawanan terhadap benda yang jatuh. Oleh karena itu, baik batu maupun kertas akan jatuh dengan percepatan yang sama, yaitu percepatan gravitasi (g = 9,8 m/s^2).",0,123,False,False,dalam ruangan hampa udara tidak ada udara yang dapat menyebabkan gesekan atau perlawanan terhadap benda yang jatuh oleh karena itu baik batu maupun kertas akan jatuh dengan percepatan yang sama yaitu percepatan gravitasi g ms,ruangan hampa udara udara menyebabkan gesekan perlawanan benda jatuh batu kertas jatuh percepatan percepatan gravitasi g ms,"['ruangan', 'hampa', 'udara', 'udara', 'menyebabkan', 'gesekan', 'perlawanan', 'benda', 'jatuh', 'batu', 'kertas', 'jatuh', 'percepatan', 'percepatan', 'gravitasi', 'g', 'ms']",0,0.5960247139224412,0.33212735166425467
"- *pH*: Larutan asam memiliki pH lebih rendah dari 7, sedangkan larutan basa memiliki pH lebih tinggi dari 7.
- *Ion*: Larutan asam memiliki konsentrasi ion hidrogen (H+) yang lebih tinggi, sedangkan larutan basa memiliki konsentrasi ion hidroksida (OH-) yang lebih tinggi.
- *Sifat Kimia*: Larutan asam dan basa memiliki sifat kimia yang berbeda, seperti korosifitas dan rasa.",0,235,False,False,ph larutan asam memiliki ph lebih rendah dari sedangkan larutan basa memiliki ph lebih tinggi dari ion larutan asam memiliki konsentrasi ion hidrogen h yang lebih tinggi sedangkan larutan basa memiliki konsentrasi ion hidroksida oh yang lebih tinggi sifat kimia larutan asam dan basa memiliki sifat kimia yang berbeda seperti korosifitas dan rasa,ph larutan asam memiliki ph rendah larutan basa memiliki ph ion larutan asam memiliki konsentrasi ion hidrogen h larutan basa memiliki konsentrasi ion hidroksida oh sifat kimia larutan asam basa memiliki sifat kimia berbeda korosifitas,"['ph', 'larutan', 'asam', 'memiliki', 'ph', 'rendah', 'larutan', 'basa', 'memiliki', 'ph', 'ion', 'larutan', 'asam', 'memiliki', 'konsentrasi', 'ion', 'hidrogen', 'h', 'larutan', 'basa', 'memiliki', 'konsentrasi', 'ion', 'hidroksida', 'oh', 'sifat', 'kimia', 'larutan', 'asam', 'basa', 'memiliki', 'sifat', 'kimia', 'berbeda', 'korosifitas']",1,0.6171182983682983,0.38695931821836305
